date,store_id,product_id,demand,category,region,price,discount,weather,holiday,season,inventory,sold,ordered,competitor_price
2022-09-13,S001,P0001,468.44,Electronics,West,85.21,20.0,Cloudy,1,Summer,498,461,199,83.81
2022-09-14,S001,P0001,86.33,Furniture,South,56.58,0.0,Sunny,0,Winter,339,89,157,58.26
2022-09-15,S001,P0001,385.57,Groceries,North,52.62,15.0,Rainy,1,Summer,470,380,109,52.38
2022-09-16,S001,P0001,82.19,Groceries,West,90.5,20.0,Sunny,1,Autumn,111,64,93,88.37
2022-09-17,S001,P0001,189.44,Clothing,East,62.9,15.0,Snowy,0,Spring,420,183,130,59.01
2022-09-18,S001,P0001,41.78,Electronics,North,44.61,15.0,Cloudy,1,Spring,334,46,68,39.92
2022-09-19,S001,P0001,285.93,Clothing,North,22.62,10.0,Sunny,1,Spring,423,277,89,18.38
2022-09-20,S001,P0001,150.5,Electronics,West,79.71,10.0,Cloudy,1,Winter,422,138,199,84.2
2022-09-21,S001,P0001,89.08,Clothing,East,32.67,10.0,Rainy,1,Autumn,355,83,59,28.61
2022-09-22,S001,P0001,142.14,Furniture,South,49.37,20.0,Cloudy,1,Summer,408,150,20,52.15
2022-09-23,S001,P0001,30.06,Electronics,South,51.67,20.0,Snowy,1,Spring,263,31,26,53.49
2022-09-24,S001,P0001,164.07,Clothing,South,85.0,0.0,Rainy,1,Autumn,468,148,23,84.44
2022-09-25,S001,P0001,265.75,Furniture,West,94.64,10.0,Sunny,1,Summer,270,263,43,94.17
2022-09-26,S001,P0001,261.34,Groceries,East,43.75,15.0,Cloudy,1,Summer,362,248,194,43.92
2022-09-27,S001,P0001,54.49,Groceries,West,76.75,15.0,Sunny,0,Summer,103,41,33,81.28
2022-09-28,S001,P0001,44.51,Toys,East,46.66,5.0,Sunny,1,Spring,104,36,83,42.76
2022-09-29,S001,P0001,117.65,Clothing,North,58.28,0.0,Rainy,1,Winter,110,108,116,56.66
2022-09-30,S001,P0001,64.08,Groceries,South,66.84,10.0,Cloudy,1,Spring,214,59,114,65.54
2022-10-01,S001,P0001,209.06,Clothing,West,58.74,10.0,Snowy,0,Winter,212,201,20,62.94
2022-10-02,S001,P0001,348.68,Furniture,South,79.35,20.0,Snowy,0,Spring,361,336,152,79.48
2022-10-03,S001,P0001,134.23,Electronics,North,87.39,5.0,Rainy,1,Autumn,139,125,108,85.33
2022-10-04,S001,P0001,15.47,Furniture,South,38.73,0.0,Rainy,0,Winter,197,17,155,38.79
2022-10-05,S001,P0001,19.91,Groceries,West,19.32,10.0,Sunny,1,Spring,159,25,42,16.25
2022-10-06,S001,P0001,38.87,Clothing,South,73.1,15.0,Rainy,0,Autumn,118,39,143,77.49
2022-10-07,S001,P0001,322.39,Toys,East,38.45,10.0,Sunny,1,Summer,446,322,147,41.12
2022-10-08,S001,P0001,178.73,Furniture,East,73.17,15.0,Snowy,0,Summer,270,169,58,75.17
2022-10-09,S001,P0001,57.7,Groceries,South,80.46,20.0,Rainy,0,Summer,91,52,108,83.16
2022-10-10,S001,P0001,312.83,Electronics,East,77.43,0.0,Rainy,1,Summer,343,300,29,81.59
2022-10-11,S001,P0001,5.53,Clothing,South,72.38,10.0,Cloudy,1,Summer,97,12,170,75.36
2022-10-12,S001,P0001,330.7,Electronics,West,78.14,15.0,Snowy,0,Autumn,498,315,167,76.05
2022-10-13,S001,P0001,23.0,Furniture,West,90.38,20.0,Sunny,0,Summer,90,9,37,93.62
2022-10-14,S001,P0001,318.92,Groceries,East,16.47,0.0,Snowy,1,Autumn,414,317,92,18.67
2022-10-15,S001,P0001,60.73,Groceries,North,69.84,10.0,Cloudy,1,Summer,58,57,81,69.96
2022-10-16,S001,P0001,109.12,Toys,East,41.81,15.0,Snowy,1,Spring,120,113,77,38.68
2022-10-17,S001,P0001,352.61,Clothing,East,63.43,10.0,Snowy,0,Winter,440,353,119,62.88
2022-10-18,S001,P0001,270.03,Furniture,East,83.62,10.0,Cloudy,1,Summer,403,274,115,79.44
2022-10-19,S001,P0001,49.85,Furniture,East,67.28,0.0,Rainy,0,Spring,125,50,99,69.32
2022-10-20,S001,P0001,127.68,Furniture,South,43.3,5.0,Sunny,1,Spring,325,116,32,40.78
2022-10-21,S001,P0001,47.78,Furniture,South,18.16,0.0,Snowy,1,Spring,99,37,111,20.35
2022-10-22,S001,P0001,39.75,Groceries,North,53.26,15.0,Cloudy,0,Summer,211,39,188,53.92
2022-10-23,S001,P0001,135.98,Electronics,East,83.95,10.0,Cloudy,0,Summer,192,136,80,88.37
2022-10-24,S001,P0001,296.27,Toys,South,86.49,20.0,Cloudy,0,Spring,367,295,123,91.27
2022-10-25,S001,P0001,39.52,Furniture,North,96.07,10.0,Cloudy,1,Winter,72,37,78,99.33
2022-10-26,S001,P0001,50.94,Toys,East,22.95,20.0,Snowy,0,Autumn,77,39,165,24.46
2022-10-27,S001,P0001,254.9,Toys,North,72.39,20.0,Cloudy,0,Summer,304,248,144,76.3
2022-10-28,S001,P0001,220.81,Clothing,South,65.56,0.0,Rainy,0,Summer,361,203,86,68.64
2022-10-29,S001,P0001,113.52,Electronics,East,54.42,15.0,Rainy,1,Summer,244,97,64,59.37
2022-10-30,S001,P0001,73.13,Groceries,North,70.73,5.0,Cloudy,0,Summer,352,70,195,75.62
2022-10-31,S001,P0001,16.22,Electronics,East,20.5,5.0,Cloudy,1,Autumn,59,14,199,20.73
2022-11-01,S001,P0001,180.04,Groceries,South,67.35,15.0,Rainy,1,Winter,187,171,54,64.22
2022-11-02,S001,P0001,155.19,Toys,South,55.6,5.0,Sunny,1,Autumn,414,136,90,52.77
2022-11-03,S001,P0001,180.53,Electronics,South,47.34,5.0,Snowy,0,Spring,341,179,92,42.41
2022-11-04,S001,P0001,171.29,Clothing,West,57.43,10.0,Sunny,1,Autumn,207,161,71,53.14
2022-11-05,S001,P0001,320.49,Electronics,East,68.07,15.0,Cloudy,0,Spring,386,305,167,71.62
2022-11-06,S001,P0001,175.63,Groceries,West,72.66,20.0,Snowy,0,Winter,403,171,94,67.92
2022-11-07,S001,P0001,131.48,Groceries,West,36.66,5.0,Sunny,1,Summer,176,112,62,41.25
2022-11-08,S001,P0001,132.1,Furniture,West,26.01,15.0,Cloudy,1,Summer,244,139,23,26.27
2022-11-09,S001,P0001,120.83,Electronics,North,64.86,5.0,Rainy,0,Winter,462,105,132,65.06
2022-11-10,S001,P0001,37.94,Groceries,North,16.23,15.0,Sunny,0,Autumn,319,30,58,16.97
2022-11-11,S001,P0001,84.96,Clothing,South,34.73,5.0,Cloudy,0,Summer,101,77,154,32.96
2022-11-12,S001,P0001,138.71,Electronics,West,70.68,10.0,Rainy,0,Summer,238,123,138,66.75
2022-11-13,S001,P0001,72.66,Groceries,West,50.52,15.0,Rainy,0,Summer,494,79,197,46.51
2022-11-14,S001,P0001,22.47,Furniture,East,77.41,0.0,Cloudy,1,Winter,99,8,161,74.8
2022-11-15,S001,P0001,18.85,Toys,South,62.9,20.0,Rainy,0,Autumn,172,24,107,63.16
2022-11-16,S001,P0001,150.83,Groceries,West,70.57,20.0,Rainy,0,Summer,406,137,27,68.87
2022-11-17,S001,P0001,11.0,Clothing,West,93.26,5.0,Cloudy,0,Summer,57,10,63,88.62
2022-11-18,S001,P0001,103.01,Toys,North,57.49,5.0,Cloudy,0,Autumn,152,107,154,54.07
2022-11-19,S001,P0001,162.29,Clothing,West,12.45,5.0,Snowy,1,Spring,497,156,85,16.43
2022-11-20,S001,P0001,251.11,Toys,South,38.68,10.0,Cloudy,1,Winter,268,239,28,40.98
2022-11-21,S001,P0001,24.89,Electronics,North,10.26,0.0,Snowy,1,Spring,257,16,75,8.24
2022-11-22,S001,P0001,80.85,Furniture,West,21.34,15.0,Snowy,0,Autumn,397,63,82,21.65
2022-11-23,S001,P0001,144.05,Clothing,East,25.15,0.0,Snowy,1,Autumn,211,149,141,22.26
2022-11-24,S001,P0001,108.7,Toys,South,73.81,5.0,Cloudy,1,Spring,113,108,192,74.9
2022-11-25,S001,P0001,262.78,Clothing,South,26.58,15.0,Rainy,1,Autumn,269,268,57,22.12
2022-11-26,S001,P0001,72.83,Groceries,North,11.7,10.0,Snowy,0,Autumn,142,72,52,16.7
2022-11-27,S001,P0001,114.49,Toys,North,90.67,5.0,Cloudy,0,Summer,191,123,145,92.7
2022-11-28,S001,P0001,0.02,Groceries,East,95.08,0.0,Rainy,0,Autumn,356,10,188,97.31
2022-11-29,S001,P0001,10.92,Clothing,West,15.67,15.0,Sunny,1,Winter,210,18,115,19.11
2022-11-30,S001,P0001,378.47,Groceries,East,83.03,15.0,Snowy,1,Winter,500,381,107,81.75
2022-12-01,S001,P0001,203.68,Groceries,South,81.28,20.0,Cloudy,0,Autumn,256,191,37,81.53
2022-12-02,S001,P0001,297.13,Toys,South,48.82,10.0,Cloudy,1,Winter,395,289,132,52.69
2022-12-03,S001,P0001,26.49,Groceries,North,26.42,20.0,Cloudy,0,Autumn,186,7,157,29.98
2022-12-04,S001,P0001,342.1,Furniture,East,74.62,5.0,Sunny,0,Winter,485,350,152,74.06
2022-12-05,S001,P0001,5.81,Electronics,South,52.57,10.0,Snowy,1,Spring,174,6,153,50.77
2022-12-06,S001,P0001,183.82,Groceries,North,30.15,10.0,Snowy,1,Summer,468,177,87,32.92
2022-12-07,S001,P0001,109.7,Furniture,West,47.24,0.0,Cloudy,0,Summer,191,90,31,45.83
2022-12-08,S001,P0001,291.88,Toys,South,53.04,20.0,Rainy,1,Winter,348,281,60,54.87
2022-12-09,S001,P0001,309.01,Toys,South,36.96,0.0,Cloudy,0,Spring,311,311,137,40.26
2022-12-10,S001,P0001,81.42,Toys,South,90.18,0.0,Snowy,0,Winter,456,80,69,85.83
2022-12-11,S001,P0001,32.99,Electronics,East,61.17,20.0,Snowy,1,Summer,119,15,157,62.84
2022-12-12,S001,P0001,20.83,Furniture,West,78.31,15.0,Sunny,1,Spring,264,27,114,78.74
2022-12-13,S001,P0001,39.71,Toys,East,88.76,15.0,Snowy,1,Spring,87,41,153,92.02
2022-12-14,S001,P0001,84.73,Groceries,East,61.64,10.0,Cloudy,0,Summer,261,94,137,57.47
2022-12-15,S001,P0001,113.35,Groceries,West,94.23,0.0,Sunny,1,Spring,201,114,118,98.95
2022-12-16,S001,P0001,314.92,Electronics,East,73.39,5.0,Rainy,0,Autumn,341,301,97,71.04
2022-12-17,S001,P0001,104.47,Toys,South,41.65,0.0,Sunny,1,Spring,362,107,91,42.84
2022-12-18,S001,P0001,77.42,Electronics,North,13.94,10.0,Cloudy,0,Autumn,132,72,23,10.53
2022-12-19,S001,P0001,54.45,Toys,East,28.42,0.0,Snowy,0,Winter,196,43,47,29.67
2022-12-20,S001,P0001,94.09,Toys,West,61.01,5.0,Sunny,0,Winter,208,102,114,60.92
2022-12-21,S001,P0001,183.87,Groceries,East,35.45,10.0,Sunny,1,Winter,246,167,124,31.76
2022-12-22,S001,P0001,279.89,Clothing,South,91.97,20.0,Snowy,1,Summer,304,279,165,93.47
2022-12-23,S001,P0001,75.08,Electronics,East,31.09,20.0,Sunny,1,Spring,455,77,160,32.21
2022-12-24,S001,P0001,50.75,Groceries,South,53.01,5.0,Sunny,0,Autumn,87,40,152,50.72
2022-12-25,S001,P0001,84.77,Groceries,North,19.82,10.0,Snowy,1,Autumn,99,86,39,16.77
2022-12-26,S001,P0001,65.16,Electronics,West,72.37,5.0,Cloudy,1,Spring,74,51,139,68.26
2022-12-27,S001,P0001,162.36,Groceries,East,25.15,0.0,Cloudy,0,Spring,448,164,103,21.87
2022-12-28,S001,P0001,59.28,Clothing,West,74.05,20.0,Snowy,0,Winter,486,48,81,74.67
2022-12-29,S001,P0001,46.05,Furniture,West,92.88,15.0,Snowy,0,Winter,240,28,148,96.37
2022-12-30,S001,P0001,101.77,Furniture,North,61.06,5.0,Cloudy,0,Winter,456,83,32,59.09
2022-12-31,S001,P0001,397.08,Furniture,South,73.25,0.0,Cloudy,0,Spring,439,378,193,69.24
2023-01-01,S001,P0001,194.79,Clothing,South,48.37,10.0,Rainy,1,Autumn,425,182,72,49.99
2023-01-02,S001,P0001,98.16,Clothing,South,57.86,10.0,Rainy,0,Summer,358,79,71,61.61
2023-01-03,S001,P0001,248.32,Electronics,East,24.2,20.0,Cloudy,0,Summer,284,236,194,27.46
2023-01-04,S001,P0001,261.14,Clothing,East,31.2,0.0,Snowy,1,Autumn,324,270,93,33.99
2023-01-05,S001,P0001,152.46,Furniture,South,59.56,15.0,Snowy,1,Autumn,376,136,84,63.59
2023-01-06,S001,P0001,29.26,Furniture,East,47.91,20.0,Sunny,1,Autumn,422,14,98,46.05
2023-01-07,S001,P0001,48.53,Clothing,West,56.44,15.0,Snowy,1,Winter,166,33,132,54.01
2023-01-08,S001,P0001,69.66,Toys,West,72.68,0.0,Sunny,0,Summer,146,58,43,77.24
2023-01-09,S001,P0001,38.73,Toys,East,65.3,15.0,Snowy,0,Winter,66,46,163,63.42
2023-01-10,S001,P0001,35.74,Electronics,North,94.52,5.0,Cloudy,1,Spring,120,27,43,92.12
2023-01-11,S001,P0001,271.96,Clothing,East,30.34,15.0,Rainy,0,Summer,333,259,20,26.64
2023-01-12,S001,P0001,29.15,Clothing,South,43.03,0.0,Sunny,0,Autumn,86,25,116,40.78
2023-01-13,S001,P0001,85.45,Electronics,East,19.91,20.0,Cloudy,1,Winter,98,86,123,23.61
2023-01-14,S001,P0001,70.72,Clothing,South,11.56,15.0,Rainy,0,Summer,273,54,166,13.49
2023-01-15,S001,P0001,378.92,Furniture,East,25.33,15.0,Rainy,1,Autumn,392,377,65,21.68
2023-01-16,S001,P0001,173.46,Electronics,North,74.5,20.0,Cloudy,0,Summer,369,156,31,71.74
2023-01-17,S001,P0001,37.59,Furniture,West,31.17,15.0,Cloudy,0,Winter,251,38,84,29.24
2023-01-18,S001,P0001,151.19,Toys,North,52.9,0.0,Sunny,0,Spring,484,137,151,49.75
2023-01-19,S001,P0001,99.47,Furniture,West,70.42,0.0,Snowy,1,Summer,158,82,48,74.25
2023-01-20,S001,P0001,165.58,Clothing,North,76.29,10.0,Cloudy,1,Winter,316,168,71,72.91
2023-01-21,S001,P0001,82.85,Furniture,West,55.98,5.0,Snowy,0,Spring,400,63,147,56.3
2023-01-22,S001,P0001,115.64,Toys,West,45.37,15.0,Cloudy,1,Winter,221,125,177,41.25
2023-01-23,S001,P0001,61.29,Toys,South,99.46,0.0,Sunny,0,Spring,130,69,49,101.54
2023-01-24,S001,P0001,404.58,Groceries,North,42.97,15.0,Snowy,1,Autumn,445,407,110,38.76
2023-01-25,S001,P0001,-5.87,Groceries,South,75.11,0.0,Cloudy,0,Autumn,331,3,163,77.2
2023-01-26,S001,P0001,162.67,Furniture,East,67.73,20.0,Cloudy,1,Spring,467,167,98,67.33
2023-01-27,S001,P0001,101.37,Clothing,North,65.66,5.0,Cloudy,1,Summer,174,88,35,67.3
2023-01-28,S001,P0001,124.76,Furniture,West,66.32,20.0,Cloudy,0,Spring,240,106,115,66.25
2023-01-29,S001,P0001,218.87,Groceries,South,49.34,20.0,Cloudy,0,Winter,296,221,184,49.31
2023-01-30,S001,P0001,80.35,Furniture,South,56.68,15.0,Cloudy,1,Autumn,419,65,69,58.91
2023-01-31,S001,P0001,200.22,Electronics,North,39.53,15.0,Rainy,1,Spring,257,186,37,39.65
2023-02-01,S001,P0001,101.43,Groceries,East,76.77,10.0,Rainy,1,Autumn,191,91,113,75.3
2023-02-02,S001,P0001,181.81,Furniture,North,71.03,0.0,Rainy,1,Summer,195,169,27,73.41
2023-02-03,S001,P0001,125.49,Electronics,North,15.74,20.0,Sunny,0,Summer,279,120,74,15.03
2023-02-04,S001,P0001,35.19,Toys,East,86.69,15.0,Snowy,1,Winter,142,30,109,87.32
2023-02-05,S001,P0001,62.29,Furniture,North,45.58,5.0,Sunny,1,Winter,329,64,68,48.46
2023-02-06,S001,P0001,215.07,Clothing,East,40.45,10.0,Sunny,0,Autumn,280,199,130,41.47
2023-02-07,S001,P0001,168.27,Furniture,North,45.39,0.0,Cloudy,0,Winter,464,151,166,45.75
2023-02-08,S001,P0001,150.68,Groceries,North,93.8,5.0,Cloudy,0,Autumn,490,145,93,90.83
2023-02-09,S001,P0001,239.54,Groceries,South,97.02,0.0,Sunny,0,Summer,480,245,36,92.83
2023-02-10,S001,P0001,134.66,Groceries,North,43.14,15.0,Rainy,1,Summer,376,130,164,46.84
2023-02-11,S001,P0001,358.19,Furniture,West,96.44,10.0,Snowy,0,Winter,443,354,26,92.63
2023-02-12,S001,P0001,337.95,Groceries,East,23.02,0.0,Sunny,1,Spring,384,336,102,24.44
2023-02-13,S001,P0001,358.59,Groceries,East,55.69,20.0,Snowy,1,Winter,348,341,74,59.96
2023-02-14,S001,P0001,126.0,Toys,East,69.66,10.0,Cloudy,0,Spring,253,122,107,73.48
2023-02-15,S001,P0001,262.21,Clothing,West,52.06,15.0,Cloudy,0,Winter,308,246,151,56.55
2023-02-16,S001,P0001,187.12,Toys,South,58.05,15.0,Rainy,0,Spring,293,169,27,54.44
2023-02-17,S001,P0001,167.02,Groceries,South,79.76,5.0,Snowy,0,Summer,464,173,34,80.74
2023-02-18,S001,P0001,88.03,Furniture,South,83.61,20.0,Sunny,1,Autumn,110,74,40,87.77
2023-02-19,S001,P0001,35.08,Electronics,South,90.0,15.0,Cloudy,0,Spring,454,23,136,93.95
2023-02-20,S001,P0001,89.27,Furniture,North,60.72,5.0,Cloudy,0,Summer,438,86,189,60.44
2023-02-21,S001,P0001,93.46,Toys,South,85.54,0.0,Cloudy,0,Winter,198,85,101,84.22
2023-02-22,S001,P0001,92.68,Furniture,North,73.23,10.0,Rainy,1,Spring,133,87,174,71.56
2023-02-23,S001,P0001,240.42,Groceries,West,70.85,15.0,Rainy,1,Summer,317,237,124,72.32
2023-02-24,S001,P0001,57.19,Electronics,East,36.88,15.0,Snowy,0,Winter,183,62,84,34.03
2023-02-25,S001,P0001,89.64,Electronics,West,88.58,10.0,Rainy,1,Autumn,127,82,108,83.74
2023-02-26,S001,P0001,241.98,Toys,North,89.52,5.0,Cloudy,1,Spring,464,247,74,90.6
2023-02-27,S001,P0001,78.3,Furniture,North,83.93,10.0,Cloudy,0,Winter,420,63,27,83.91
2023-02-28,S001,P0001,259.3,Clothing,West,48.07,5.0,Snowy,1,Spring,270,265,178,46.59
2023-03-01,S001,P0001,35.98,Clothing,West,20.6,20.0,Sunny,1,Winter,461,24,33,23.83
2023-03-02,S001,P0001,168.42,Furniture,West,90.41,10.0,Sunny,1,Winter,399,177,194,88.95
2023-03-03,S001,P0001,274.64,Clothing,West,28.24,10.0,Rainy,1,Winter,365,269,124,23.73
2023-03-04,S001,P0001,166.88,Groceries,North,12.41,0.0,Rainy,0,Autumn,226,168,111,7.73
2023-03-05,S001,P0001,169.71,Furniture,North,36.8,5.0,Rainy,1,Autumn,278,153,115,39.84
2023-03-06,S001,P0001,447.29,Toys,North,61.0,20.0,Sunny,0,Autumn,479,441,121,64.5
2023-03-07,S001,P0001,37.28,Toys,East,95.27,20.0,Snowy,1,Spring,499,35,173,99.52
2023-03-08,S001,P0001,277.99,Toys,East,81.16,5.0,Cloudy,0,Autumn,349,261,42,83.02
2023-03-09,S001,P0001,18.39,Electronics,North,69.64,5.0,Cloudy,0,Summer,80,18,114,70.57
2023-03-10,S001,P0001,148.16,Furniture,South,49.16,15.0,Sunny,1,Summer,359,132,74,52.19
2023-03-11,S001,P0001,79.44,Furniture,North,95.88,5.0,Cloudy,1,Spring,304,85,105,91.55
2023-03-12,S001,P0001,382.38,Furniture,East,85.73,10.0,Cloudy,0,Summer,449,386,156,83.07
2023-03-13,S001,P0001,23.91,Electronics,North,56.83,10.0,Cloudy,0,Spring,91,12,169,55.77
2023-03-14,S001,P0001,8.3,Furniture,West,76.36,0.0,Sunny,1,Spring,186,12,187,76.19
2023-03-15,S001,P0001,47.86,Clothing,West,87.44,15.0,Rainy,0,Winter,72,29,122,86.35
2023-03-16,S001,P0001,58.35,Groceries,East,83.0,20.0,Snowy,0,Winter,57,53,185,79.14
2023-03-17,S001,P0001,111.79,Toys,West,19.03,5.0,Snowy,0,Spring,413,107,54,14.79
2023-03-18,S001,P0001,54.81,Clothing,South,18.54,15.0,Cloudy,1,Spring,104,54,37,16.58
2023-03-19,S001,P0001,251.54,Groceries,East,22.41,0.0,Rainy,0,Summer,339,233,47,24.63
2023-03-20,S001,P0001,27.78,Clothing,East,20.27,0.0,Rainy,1,Summer,280,18,189,19.51
2023-03-21,S001,P0001,29.18,Groceries,West,96.74,20.0,Rainy,1,Spring,318,38,76,95.75
2023-03-22,S001,P0001,265.24,Clothing,West,50.97,0.0,Rainy,1,Summer,341,262,65,50.25
2023-03-23,S001,P0001,15.89,Clothing,East,48.99,20.0,Snowy,1,Autumn,126,22,163,47.32
2023-03-24,S001,P0001,252.08,Furniture,East,51.46,5.0,Sunny,0,Spring,471,239,65,54.69
2023-03-25,S001,P0001,384.54,Toys,East,86.51,20.0,Cloudy,1,Winter,495,382,45,83.4
2023-03-26,S001,P0001,288.07,Groceries,North,97.07,15.0,Cloudy,0,Autumn,447,289,149,100.61
2023-03-27,S001,P0001,89.78,Groceries,South,35.09,5.0,Cloudy,0,Autumn,279,90,148,33.32
2023-03-28,S001,P0001,357.8,Groceries,East,10.7,15.0,Rainy,1,Winter,366,339,200,7.19
2023-03-29,S001,P0001,176.47,Groceries,East,87.21,0.0,Rainy,1,Winter,178,159,35,84.35
2023-03-30,S001,P0001,52.97,Furniture,East,58.13,10.0,Snowy,1,Summer,166,35,80,60.74
2023-03-31,S001,P0001,163.71,Furniture,West,85.99,20.0,Snowy,0,Winter,351,171,161,90.47
2023-04-01,S001,P0001,311.8,Groceries,North,35.65,15.0,Cloudy,1,Summer,499,308,122,39.74
2023-04-02,S001,P0001,332.15,Clothing,East,49.55,0.0,Rainy,0,Spring,470,337,160,52.76
2023-04-03,S001,P0001,233.55,Toys,West,58.38,5.0,Rainy,1,Summer,382,231,112,59.41
2023-04-04,S001,P0001,107.15,Clothing,South,40.16,20.0,Sunny,1,Autumn,188,91,25,38.61
2023-04-05,S001,P0001,117.97,Furniture,East,16.43,10.0,Snowy,1,Winter,370,117,97,17.32
2023-04-06,S001,P0001,264.29,Clothing,West,55.17,0.0,Snowy,1,Summer,329,270,142,53.14
2023-04-07,S001,P0001,49.84,Clothing,South,35.07,5.0,Snowy,0,Summer,184,41,179,37.07
2023-04-08,S001,P0001,24.34,Groceries,South,74.81,20.0,Sunny,1,Winter,78,6,133,74.06
2023-04-09,S001,P0001,28.72,Furniture,West,33.0,15.0,Sunny,0,Summer,65,33,54,36.59
2023-04-10,S001,P0001,40.76,Toys,North,47.59,0.0,Cloudy,0,Winter,364,28,100,50.86
2023-04-11,S001,P0001,77.97,Groceries,South,36.36,0.0,Cloudy,0,Spring,64,61,61,34.85
2023-04-12,S001,P0001,235.78,Groceries,North,13.44,15.0,Cloudy,0,Spring,368,233,66,11.85
2023-04-13,S001,P0001,22.25,Electronics,North,20.6,5.0,Snowy,1,Summer,231,15,198,18.44
2023-04-14,S001,P0001,375.28,Toys,South,37.13,5.0,Sunny,0,Winter,486,379,190,34.55
2023-04-15,S001,P0001,101.31,Furniture,South,34.42,0.0,Sunny,0,Autumn,187,109,158,36.53
2023-04-16,S001,P0001,119.64,Toys,South,61.02,20.0,Rainy,0,Spring,330,108,189,60.32
2023-04-17,S001,P0001,82.49,Clothing,West,13.85,0.0,Snowy,1,Spring,332,82,110,14.94
2023-04-18,S001,P0001,62.79,Electronics,North,95.48,15.0,Sunny,1,Autumn,92,58,116,95.36
2023-04-19,S001,P0001,26.91,Electronics,West,74.03,5.0,Snowy,1,Winter,66,18,187,71.97
2023-04-20,S001,P0001,91.26,Toys,West,68.59,10.0,Rainy,0,Spring,419,72,132,65.66
2023-04-21,S001,P0001,143.13,Groceries,South,74.42,0.0,Cloudy,0,Spring,379,153,169,71.61
2023-04-22,S001,P0001,114.68,Clothing,East,75.0,15.0,Cloudy,0,Autumn,375,114,179,73.81
2023-04-23,S001,P0001,60.57,Groceries,South,26.02,10.0,Snowy,0,Summer,396,62,37,22.06
2023-04-24,S001,P0001,32.97,Groceries,West,68.76,0.0,Rainy,0,Winter,54,37,159,67.66
2023-04-25,S001,P0001,159.74,Toys,South,58.65,10.0,Cloudy,1,Winter,217,165,168,57.71
2023-04-26,S001,P0001,386.22,Toys,East,59.44,20.0,Rainy,1,Spring,438,388,84,58.9
2023-04-27,S001,P0001,216.53,Electronics,South,20.22,20.0,Cloudy,1,Spring,232,213,101,18.0
2023-04-28,S001,P0001,139.3,Furniture,West,36.91,10.0,Sunny,1,Spring,277,145,147,39.82
2023-04-29,S001,P0001,18.1,Furniture,North,99.67,5.0,Sunny,1,Autumn,217,28,104,98.05
2023-04-30,S001,P0001,8.2,Furniture,South,96.29,20.0,Snowy,0,Autumn,145,18,190,98.47
2023-05-01,S001,P0001,3.09,Electronics,West,37.36,15.0,Cloudy,0,Autumn,233,6,171,35.27
2023-05-02,S001,P0001,298.25,Clothing,North,49.62,10.0,Sunny,0,Autumn,324,306,115,53.91
2023-05-03,S001,P0001,67.63,Groceries,East,75.78,20.0,Sunny,1,Spring,382,58,126,70.96
2023-05-04,S001,P0001,187.5,Groceries,North,26.12,20.0,Cloudy,1,Summer,428,191,131,30.49
2023-05-05,S001,P0001,69.59,Toys,West,61.25,15.0,Cloudy,1,Autumn,153,69,124,60.47
2023-05-06,S001,P0001,21.62,Electronics,South,51.5,20.0,Rainy,0,Summer,54,11,110,50.77
2023-05-07,S001,P0001,35.65,Groceries,North,35.55,5.0,Sunny,1,Spring,90,33,158,31.47
2023-05-08,S001,P0001,18.21,Groceries,East,94.08,5.0,Sunny,0,Autumn,135,0,66,91.55
2023-05-09,S001,P0001,11.17,Furniture,South,24.96,10.0,Snowy,0,Winter,262,20,45,28.98
2023-05-10,S001,P0001,198.59,Clothing,North,18.9,20.0,Snowy,0,Summer,355,197,67,23.51
2023-05-11,S001,P0001,23.37,Groceries,West,11.45,15.0,Sunny,1,Autumn,73,31,56,14.62
2023-05-12,S001,P0001,117.62,Electronics,East,12.64,10.0,Cloudy,0,Summer,168,121,105,10.81
2023-05-13,S001,P0001,284.71,Furniture,South,26.12,15.0,Sunny,0,Winter,316,267,104,23.03
2023-05-14,S001,P0001,63.52,Toys,West,22.22,0.0,Rainy,1,Autumn,107,61,29,20.78
2023-05-15,S001,P0001,33.81,Electronics,North,55.08,5.0,Snowy,0,Winter,187,15,56,53.0
2023-05-16,S001,P0001,275.38,Clothing,South,92.97,10.0,Snowy,0,Winter,390,261,110,88.09
2023-05-17,S001,P0001,210.39,Groceries,East,52.87,10.0,Sunny,0,Spring,237,203,53,47.92
2023-05-18,S001,P0001,166.13,Furniture,South,81.44,0.0,Snowy,1,Winter,181,168,95,83.55
2023-05-19,S001,P0001,158.62,Toys,North,89.06,0.0,Cloudy,1,Winter,485,165,166,90.47
2023-05-20,S001,P0001,300.86,Electronics,West,33.99,20.0,Snowy,1,Winter,494,299,139,34.2
2023-05-21,S001,P0001,98.74,Toys,West,83.18,10.0,Cloudy,0,Spring,96,93,63,87.89
2023-05-22,S001,P0001,65.54,Toys,East,55.38,20.0,Cloudy,0,Winter,84,69,149,50.8
2023-05-23,S001,P0001,45.99,Clothing,West,94.33,20.0,Cloudy,0,Winter,68,44,87,93.54
2023-05-24,S001,P0001,94.61,Groceries,East,75.71,5.0,Sunny,0,Summer,226,101,106,74.8
2023-05-25,S001,P0001,71.93,Electronics,East,64.64,5.0,Sunny,1,Winter,77,75,129,66.46
2023-05-26,S001,P0001,66.17,Furniture,South,26.36,10.0,Rainy,1,Summer,208,69,31,22.18
